2016/01/01 19:40:04 Process Name : Android Agent, MAC ID : 84:38:38:A1:79:87, CPU usage : 1.3333333333333333, RAM usage : 4656.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : EasyTouch, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6688.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : FlashFox, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6724.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : com.shere.easytouch.holo.service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5944.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : hike, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5904.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Instagram, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6480.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Samsung In-App Purchase, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6744.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Google Play Newsstand, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6484.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Health Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6328.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Samsung Push Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6068.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Galaxy Apps, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6748.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Assistant menu, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6724.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Unified Daemon, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6204.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Quick connect, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6884.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Car mode, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6104.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Smart Manager, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6264.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Samsung text-to-speech engine, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6288.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:28 Process Name : Settings, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6168.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Remote Controls, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6780.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Samsung account, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6692.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : SoundAlive, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6368.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Bus Simulator 2015, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6904.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : com.cmcm.locker:locker, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5808.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Truecaller, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5928.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : com.cmcm.locker:service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5940.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Samsung Link Platform, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6072.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Drive, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6556.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : com.sec.spp.push:RemoteNotiProcess, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6804.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : ShootingModeProvider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6732.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Kids Mode, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6816.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Help, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6768.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : com.samsung.android.magazine.service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6740.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Filter Installer, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6788.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : com.samsung.android.app.watchmanagerstub, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6856.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Google Partner Set Up, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6788.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : ﻿﻿Security policy updates, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6144.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Group Play, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6824.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Contacts, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6184.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : My Files, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6768.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : android.process.media, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6188.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Facebook, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5920.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Greeting Card Maker, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6180.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Context Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6160.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Clock (Digital), MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6320.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : com.android.systemui.recentsactivity, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6152.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Video Player, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6280.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:29 Process Name : Messenger, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5920.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Weather, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6200.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Peel Smart Remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5956.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Nearby Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6256.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.sec.android.app.music:provider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6252.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.sec.android.app.music:service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6212.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Dropbox, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6052.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Clock (Digital_easy), MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6412.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : WhatsApp, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5952.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Exchange Services, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6296.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Recommended apps, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6368.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Samsung Link Platform Connectivity, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6336.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Backup, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6304.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Fingerprints, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6212.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : SecurityManagerService, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6316.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.samsung.android.internal.headlines, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6268.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.samsung.android.app.galaxyfinder:tagService, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6228.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.instagram.android:mqtt, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6160.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : MTP application, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6276.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Bluetooth, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6212.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.sec.phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6352.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5966.666666666667, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.sec.imsservice, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6072.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : org.simalliance.openmobileapi.service:remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6308.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5966.666666666667, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Nfc Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6180.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5966.666666666667, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.android.systemui.imagewallpaper, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6300.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:30 Process Name : com.google.android.googlequicksearchbox:interactor, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6344.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:31 Process Name : System UI, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5924.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:31 Process Name : Android System, MAC ID : 84:38:38:A1:79:87, CPU usage : 3.3333333333333335, RAM usage : 5504.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : Android Agent, MAC ID : 84:38:38:A1:79:87, CPU usage : 1.3333333333333333, RAM usage : 4656.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : Samsung keyboard, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6004.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : TouchWiz Home, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6592.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : com.google.android.googlequicksearchbox:search, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5968.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : com.sec.android.widgetapp.ap.hero.accuweather:SurfaceWidget, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6152.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : com.google.android.gms.persistent, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5948.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : MyScript Resource Manager, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6192.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : Google Play Store, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6576.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : Google Play services, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6124.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : S Health, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6628.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : Google+, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6620.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : com.sec.android.app.shealth:remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5848.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : Hangouts, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6468.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : ChatON, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6632.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : KNOX SetupWizardClient, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6776.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : Wi-Fi Direct share, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6876.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:50 Process Name : KNOX, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6824.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : android.process.acore, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6180.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : S Finder, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6552.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : Gallery, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6120.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : com.google.process.gapps, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6280.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : AASAservice, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6384.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : com.google.android.music:main, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6604.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : Package Access Helper, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6428.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : Chrome, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6748.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/01 19:40:51 Process Name : Gmail, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6512.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
